"Year","Measure","value","prob","dist.prob"
2012,"Q007-avg",0.00614285714285714,0.119047619047619,1.17976111761186
1982,"Q007-avg",0.00642857142857143,0.142857142857143,1.06757052387814
1987,"Q007-avg",0.00657142857142857,0.166666666666667,0.967421566101701
2009,"Q007-avg",0.01,0.19047619047619,0.876142849246841
2003,"Q007-avg",0.0115714285714286,0.214285714285714,0.791638607743375
2000,"Q007-avg",0.0121428571428571,0.238095238095238,0.712443032389489
1995,"Q007-avg",0.0127142857142857,0.261904761904762,0.637484160962377
1973,"Q007-avg",0.0131428571428571,0.285714285714286,0.565948821932863
2010,"Q007-avg",0.0131428571428571,0.30952380952381,0.497200570681554
1991,"Q007-avg",0.0132857142857143,0.333333333333333,0.430727299295458
1992,"Q007-avg",0.0135714285714286,0.357142857142857,0.36610635680057
2006,"Q007-avg",0.0142857142857143,0.380952380952381,0.302980448056207
1998,"Q007-avg",0.0145714285714286,0.404761904761905,0.241040393886027
1983,"Q007-avg",0.0147142857142857,0.428571428571429,0.180012369792705
1986,"Q007-avg",0.0148571428571429,0.452380952380952,0.119648113039842
2005,"Q007-avg",0.016,0.476190476190476,0.0597170997853229
1988,"Q007-avg",0.0175714285714286,0.5,0
2008,"Q007-avg",0.018,0.523809523809524,-0.0597170997853229
2002,"Q007-avg",0.0187142857142857,0.547619047619048,-0.119648113039842
2011,"Q007-avg",0.0191428571428571,0.571428571428571,-0.180012369792705
2013,"Q007-avg",0.0194285714285714,0.595238095238095,-0.241040393886027
1990,"Q007-avg",0.0197142857142857,0.619047619047619,-0.302980448056207
1999,"Q007-avg",0.0197142857142857,0.642857142857143,-0.36610635680057
2004,"Q007-avg",0.0202857142857143,0.666666666666667,-0.430727299295457
1989,"Q007-avg",0.0215714285714286,0.69047619047619,-0.497200570681554
1984,"Q007-avg",0.0238571428571429,0.714285714285714,-0.565948821932863
1977,"Q007-avg",0.0348571428571429,0.738095238095238,-0.637484160962377
2007,"Q007-avg",0.0365714285714286,0.761904761904762,-0.712443032389489
1979,"Q007-avg",0.0368571428571429,0.785714285714286,-0.791638607743375
1978,"Q007-avg",0.037,0.80952380952381,-0.876142849246841
2001,"Q007-avg",0.0382857142857143,0.833333333333333,-0.967421566101701
1976,"Q007-avg",0.0454285714285714,0.857142857142857,-1.06757052387814
1974,"Q007-avg",0.0567142857142857,0.880952380952381,-1.17976111761186
1981,"Q007-avg",0.0601428571428571,0.904761904761905,-1.30917171678578
1997,"Q007-avg",0.0678571428571429,0.928571428571429,-1.46523379268552
1980,"Q007-avg",0.069,0.952380952380952,-1.66839119394708
1975,"Q007-avg",0.091,0.976190476190476,-1.98075239664728
1985,"Q015-avg",0.0042,0.0238095238095238,1.98075239664728
1994,"Q015-avg",0.00453333333333333,0.0476190476190476,1.66839119394708
1996,"Q015-avg",0.0054,0.0714285714285714,1.46523379268552
1982,"Q015-avg",0.007,0.0952380952380952,1.30917171678578
2012,"Q015-avg",0.00706666666666667,0.119047619047619,1.17976111761186
1993,"Q015-avg",0.0072,0.142857142857143,1.06757052387814
1987,"Q015-avg",0.0074,0.166666666666667,0.967421566101701
2009,"Q015-avg",0.0112,0.19047619047619,0.876142849246841
2003,"Q015-avg",0.0131333333333333,0.214285714285714,0.791638607743375
2010,"Q015-avg",0.0140666666666667,0.238095238095238,0.712443032389489
2006,"Q015-avg",0.0147333333333333,0.261904761904762,0.637484160962377
1973,"Q015-avg",0.0147333333333333,0.285714285714286,0.565948821932863
1992,"Q015-avg",0.0156,0.30952380952381,0.497200570681554
1986,"Q015-avg",0.0156666666666667,0.333333333333333,0.430727299295458
2000,"Q015-avg",0.0158,0.357142857142857,0.36610635680057
1998,"Q015-avg",0.0164,0.380952380952381,0.302980448056207
1995,"Q015-avg",0.0169333333333333,0.404761904761905,0.241040393886027
1991,"Q015-avg",0.017,0.428571428571429,0.180012369792705
1983,"Q015-avg",0.0184666666666667,0.452380952380952,0.119648113039842
1988,"Q015-avg",0.0186,0.476190476190476,0.0597170997853229
2005,"Q015-avg",0.0191333333333333,0.5,0
2002,"Q015-avg",0.02,0.523809523809524,-0.0597170997853229
1999,"Q015-avg",0.0205333333333333,0.547619047619048,-0.119648113039842
1990,"Q015-avg",0.0214,0.571428571428571,-0.180012369792705
2013,"Q015-avg",0.0214666666666667,0.595238095238095,-0.241040393886027
2004,"Q015-avg",0.0217333333333333,0.619047619047619,-0.302980448056207
2008,"Q015-avg",0.0220666666666667,0.642857142857143,-0.36610635680057
1989,"Q015-avg",0.0232666666666667,0.666666666666667,-0.430727299295457
2011,"Q015-avg",0.0232666666666667,0.69047619047619,-0.497200570681554
1984,"Q015-avg",0.0260666666666667,0.714285714285714,-0.565948821932863
1977,"Q015-avg",0.0366,0.738095238095238,-0.637484160962377
1979,"Q015-avg",0.0383333333333333,0.761904761904762,-0.712443032389489
1978,"Q015-avg",0.0384,0.785714285714286,-0.791638607743375
2007,"Q015-avg",0.0392666666666667,0.80952380952381,-0.876142849246841
2001,"Q015-avg",0.0424,0.833333333333333,-0.967421566101701
1976,"Q015-avg",0.0519333333333333,0.857142857142857,-1.06757052387814
1974,"Q015-avg",0.0611333333333333,0.880952380952381,-1.17976111761186
1981,"Q015-avg",0.0616,0.904761904761905,-1.30917171678578
1997,"Q015-avg",0.0693333333333333,0.928571428571429,-1.46523379268552
1980,"Q015-avg",0.0762666666666667,0.952380952380952,-1.66839119394708
1975,"Q015-avg",0.0940666666666667,0.976190476190476,-1.98075239664728
